time,alt_z,roll,pitch,m_hat,n0_x,n0_y,n0_z
133.307,0.029,-0.307,-0.429,0.000,0.0000,0.0000,0.0000
133.357,0.029,-0.307,-0.427,0.000,0.0000,0.0000,0.0000
133.407,0.030,-0.306,-0.421,0.000,0.0000,0.0000,0.0000
133.457,0.030,-0.306,-0.421,0.000,0.0000,0.0000,0.0000
133.507,0.030,-0.306,-0.418,0.000,0.0000,0.0000,0.0000
133.557,0.030,-0.306,-0.415,0.000,0.0000,0.0000,0.0000
133.607,0.030,-0.306,-0.412,0.000,0.0000,0.0000,0.0000
133.657,0.030,-0.306,-0.412,0.000,0.0000,0.0000,0.0000
133.707,0.030,-0.306,-0.408,0.000,0.0000,0.0000,0.0000
133.757,0.031,-0.305,-0.405,0.000,0.0000,0.0000,0.0000
133.807,0.031,-0.305,-0.403,0.000,0.0000,0.0000,0.0000
133.857,0.031,-0.305,-0.403,0.000,0.0000,0.0000,0.0000
133.907,0.031,-0.304,-0.397,0.000,0.0000,0.0000,0.0000
133.957,0.031,-0.304,-0.395,0.000,0.0000,0.0000,0.0000
134.007,0.031,-0.303,-0.392,0.000,0.0000,0.0000,0.0000
134.057,0.031,-0.303,-0.389,0.000,0.0000,0.0000,0.0000
134.107,0.031,-0.303,-0.389,0.000,0.0000,0.0000,0.0000
134.157,0.032,-0.303,-0.387,0.000,0.0000,0.0000,0.0000
134.207,0.032,-0.302,-0.382,0.000,0.0000,0.0000,0.0000
134.257,0.032,-0.302,-0.380,0.000,0.0000,0.0000,0.0000
134.307,0.032,-0.302,-0.377,0.000,0.0000,0.0000,0.0000
134.357,0.032,-0.302,-0.377,0.000,0.0000,0.0000,0.0000
134.407,0.032,-0.301,-0.375,0.000,0.0000,0.0000,0.0000
134.457,0.032,-0.301,-0.370,0.000,0.0000,0.0000,0.0000
134.507,0.032,-0.301,-0.370,0.000,0.0000,0.0000,0.0000
134.557,0.033,-0.301,-0.367,0.000,0.0000,0.0000,0.0000
134.607,0.033,-0.301,-0.364,0.000,0.0000,0.0000,0.0000
134.657,0.033,-0.300,-0.359,0.000,0.0000,0.0000,0.0000
134.708,0.033,-0.300,-0.359,0.000,0.0000,0.0000,0.0000
134.757,0.033,-0.300,-0.356,0.000,0.0000,0.0000,0.0000
134.807,0.033,-0.300,-0.353,0.000,0.0000,0.0000,0.0000
134.857,0.033,-0.300,-0.351,0.000,0.0000,0.0000,0.0000
134.907,0.034,-0.299,-0.345,0.000,0.0000,0.0000,0.0000
134.957,0.034,-0.299,-0.345,0.000,0.0000,0.0000,0.0000
135.007,0.034,-0.299,-0.342,0.000,0.0000,0.0000,0.0000
135.057,0.034,-0.298,-0.339,0.000,0.0000,0.0000,0.0000
135.107,0.034,-0.298,-0.336,0.000,0.0000,0.0000,0.0000
135.157,0.034,-0.298,-0.336,0.000,0.0000,0.0000,0.0000
135.207,0.034,-0.299,-0.334,0.000,0.0000,0.0000,0.0000
135.257,0.034,-0.298,-0.328,0.000,0.0000,0.0000,0.0000
135.307,0.034,-0.298,-0.325,0.000,0.0000,0.0000,0.0000
135.357,0.034,-0.298,-0.325,0.000,0.0000,0.0000,0.0000
135.407,0.034,-0.298,-0.322,0.000,0.0000,0.0000,0.0000
135.457,0.035,-0.298,-0.317,0.000,0.0000,0.0000,0.0000
135.507,0.035,-0.297,-0.314,0.000,0.0000,0.0000,0.0000
135.557,0.035,-0.297,-0.312,0.000,0.0000,0.0000,0.0000
135.607,0.035,-0.297,-0.309,0.000,0.0000,0.0000,0.0000
135.657,0.035,-0.297,-0.307,0.000,0.0000,0.0000,0.0000
135.707,0.035,-0.297,-0.307,0.000,0.0000,0.0000,0.0000
135.757,0.035,-0.297,-0.304,0.000,0.0000,0.0000,0.0000
135.807,0.036,-0.297,-0.299,0.000,0.0000,0.0000,0.0000
135.857,0.036,-0.296,-0.297,0.000,0.0000,0.0000,0.0000
135.907,0.036,-0.297,-0.291,0.000,0.0000,0.0000,0.0000
135.957,0.036,-0.297,-0.289,0.000,0.0000,0.0000,0.0000
136.007,0.037,-0.296,-0.286,0.000,0.0000,0.0000,0.0000
136.057,0.037,-0.297,-0.283,0.000,0.0000,0.0000,0.0000
136.107,0.037,-0.297,-0.278,0.000,0.0000,0.0000,0.0000
136.157,0.037,-0.297,-0.273,0.000,0.0000,0.0000,0.0000
136.207,0.037,-0.297,-0.271,0.000,0.0000,0.0000,0.0000
136.257,0.038,-0.297,-0.265,0.000,0.0000,0.0000,0.0000
136.307,0.038,-0.297,-0.263,0.000,0.0000,0.0000,0.0000
136.358,0.038,-0.297,-0.260,0.000,0.0000,0.0000,0.0000
136.407,0.038,-0.296,-0.258,0.000,0.0000,0.0000,0.0000
136.457,0.038,-0.296,-0.253,0.000,0.0000,0.0000,0.0000
136.507,0.039,-0.296,-0.250,0.000,0.0000,0.0000,0.0000
136.557,0.039,-0.296,-0.248,0.000,0.0000,0.0000,0.0000
136.607,0.039,-0.295,-0.244,0.000,0.0000,0.0000,0.0000
136.657,0.039,-0.295,-0.238,0.000,0.0000,0.0000,0.0000
136.707,0.039,-0.295,-0.236,0.000,0.0000,0.0000,0.0000
136.757,0.039,-0.295,-0.233,0.000,0.0000,0.0000,0.0000
136.807,0.039,-0.295,-0.233,0.000,0.0000,0.0000,0.0000
136.857,0.039,-0.295,-0.230,0.000,0.0000,0.0000,0.0000
136.907,0.040,-0.295,-0.227,0.000,0.0000,0.0000,0.0000
136.957,0.040,-0.295,-0.227,0.000,0.0000,0.0000,0.0000
137.007,0.040,-0.295,-0.223,0.000,0.0000,0.0000,0.0000
137.057,0.040,-0.295,-0.221,0.000,0.0000,0.0000,0.0000
137.107,0.040,-0.295,-0.219,0.000,0.0000,0.0000,0.0000
137.157,0.040,-0.295,-0.219,0.000,0.0000,0.0000,0.0000
137.207,0.040,-0.294,-0.214,0.000,0.0000,0.0000,0.0000
137.257,0.040,-0.294,-0.211,0.000,0.0000,0.0000,0.0000
137.307,0.041,-0.294,-0.209,0.000,0.0000,0.0000,0.0000
137.357,0.041,-0.294,-0.206,0.000,0.0000,0.0000,0.0000
137.407,0.041,-0.294,-0.206,0.000,0.0000,0.0000,0.0000
137.457,0.041,-0.293,-0.204,0.000,0.0000,0.0000,0.0000
137.507,0.041,-0.292,-0.202,0.000,0.0000,0.0000,0.0000
137.557,0.041,-0.292,-0.197,0.000,0.0000,0.0000,0.0000
137.607,0.041,-0.292,-0.197,0.000,0.0000,0.0000,0.0000
137.657,0.041,-0.292,-0.195,0.000,0.0000,0.0000,0.0000
137.707,0.041,-0.292,-0.191,0.000,0.0000,0.0000,0.0000
137.757,0.042,-0.291,-0.189,0.000,0.0000,0.0000,0.0000
137.807,0.042,-0.291,-0.186,0.000,0.0000,0.0000,0.0000
137.857,0.042,-0.291,-0.184,0.000,0.0000,0.0000,0.0000
137.907,0.042,-0.291,-0.184,0.000,0.0000,0.0000,0.0000
137.957,0.042,-0.290,-0.182,0.000,0.0000,0.0000,0.0000
138.007,0.042,-0.290,-0.177,0.000,0.0000,0.0000,0.0000
138.057,0.042,-0.290,-0.175,0.000,0.0000,0.0000,0.0000
138.107,0.042,-0.290,-0.175,0.000,0.0000,0.0000,0.0000
138.157,0.042,-0.290,-0.173,0.000,0.0000,0.0000,0.0000
138.207,0.043,-0.289,-0.169,0.000,0.0000,0.0000,0.0000
138.257,0.043,-0.289,-0.167,0.000,0.0000,0.0000,0.0000
138.307,0.043,-0.289,-0.167,0.000,0.0000,0.0000,0.0000
138.357,0.043,-0.289,-0.167,0.000,0.0000,0.0000,0.0000
138.407,0.043,-0.288,-0.165,0.000,0.0000,0.0000,0.0000
138.457,0.043,-0.288,-0.163,0.000,0.0000,0.0000,0.0000
138.507,0.043,-0.287,-0.160,0.000,0.0000,0.0000,0.0000
138.557,0.043,-0.287,-0.159,0.000,0.0000,0.0000,0.0000
138.607,0.043,-0.287,-0.159,0.000,0.0000,0.0000,0.0000
138.657,0.043,-0.286,-0.157,0.000,0.0000,0.0000,0.0000
138.707,0.043,-0.286,-0.155,0.000,0.0000,0.0000,0.0000
138.757,0.044,-0.285,-0.152,0.000,0.0000,0.0000,0.0000
138.807,0.044,-0.285,-0.152,0.000,0.0000,0.0000,0.0000
138.857,0.044,-0.285,-0.150,0.000,0.0000,0.0000,0.0000
138.907,0.044,-0.285,-0.149,0.000,0.0000,0.0000,0.0000
138.957,0.044,-0.284,-0.147,0.000,0.0000,0.0000,0.0000
139.007,0.044,-0.284,-0.147,0.000,0.0000,0.0000,0.0000
139.057,0.044,-0.284,-0.145,0.000,0.0000,0.0000,0.0000
139.107,0.044,-0.282,-0.141,0.000,0.0000,0.0000,0.0000
139.157,0.044,-0.282,-0.140,0.000,0.0000,0.0000,0.0000
139.207,0.044,-0.282,-0.140,0.000,0.0000,0.0000,0.0000
139.257,0.044,-0.281,-0.138,0.000,0.0000,0.0000,0.0000
139.307,0.044,-0.281,-0.137,0.000,0.0000,0.0000,0.0000
139.357,0.044,-0.280,-0.135,0.000,0.0000,0.0000,0.0000
139.407,0.044,-0.280,-0.133,0.000,0.0000,0.0000,0.0000
139.457,0.045,-0.279,-0.132,0.000,0.0000,0.0000,0.0000
139.507,0.045,-0.279,-0.129,0.000,0.0000,0.0000,0.0000
139.557,0.045,-0.279,-0.129,0.000,0.0000,0.0000,0.0000
139.607,0.045,-0.278,-0.127,0.000,0.0000,0.0000,0.0000
139.657,0.045,-0.278,-0.125,0.000,0.0000,0.0000,0.0000
139.707,0.045,-0.278,-0.125,0.000,0.0000,0.0000,0.0000
139.757,0.046,-0.277,-0.120,0.000,0.0000,0.0000,0.0000
139.807,0.046,-0.277,-0.118,0.000,0.0000,0.0000,0.0000
139.857,0.046,-0.277,-0.117,0.000,0.0000,0.0000,0.0000
139.907,0.047,-0.276,-0.113,0.000,0.0000,0.0000,0.0000
139.957,0.047,-0.276,-0.112,0.000,0.0000,0.0000,0.0000
140.007,0.047,-0.276,-0.109,0.000,0.0000,0.0000,0.0000
140.057,0.048,-0.275,-0.106,0.000,0.0000,0.0000,0.0000
140.107,0.048,-0.275,-0.104,0.000,0.0000,0.0000,0.0000
140.157,0.048,-0.274,-0.103,0.000,0.0000,0.0000,0.0000
140.207,0.049,-0.275,-0.102,0.000,0.0000,0.0000,0.0000
140.257,0.049,-0.274,-0.098,0.000,0.0000,0.0000,0.0000
140.307,0.050,-0.273,-0.096,0.000,0.0000,0.0000,0.0000
140.357,0.050,-0.273,-0.095,0.000,0.0000,0.0000,0.0000
140.407,0.050,-0.273,-0.095,0.000,0.0000,0.0000,0.0000
140.457,0.051,-0.272,-0.092,0.000,0.0000,0.0000,0.0000
140.507,0.051,-0.271,-0.091,0.000,0.0000,0.0000,0.0000
140.557,0.051,-0.271,-0.090,0.000,0.0000,0.0000,0.0000
140.607,0.051,-0.271,-0.090,0.000,0.0000,0.0000,0.0000
140.657,0.052,-0.270,-0.089,0.000,0.0000,0.0000,0.0000
140.707,0.052,-0.270,-0.087,0.000,0.0000,0.0000,0.0000
140.757,0.053,-0.270,-0.086,0.000,0.0000,0.0000,0.0000
140.807,0.053,-0.270,-0.086,0.000,0.0000,0.0000,0.0000
140.857,0.053,-0.270,-0.084,0.000,0.0000,0.0000,0.0000
140.907,0.053,-0.269,-0.083,0.000,0.0000,0.0000,0.0000
140.957,0.054,-0.269,-0.081,0.000,0.0000,0.0000,0.0000
141.007,0.054,-0.268,-0.080,0.000,0.0000,0.0000,0.0000
141.057,0.054,-0.268,-0.080,0.000,0.0000,0.0000,0.0000
141.107,0.055,-0.267,-0.079,0.000,0.0000,0.0000,0.0000
141.157,0.055,-0.267,-0.078,0.000,0.0000,0.0000,0.0000
141.207,0.055,-0.266,-0.077,0.000,0.0000,0.0000,0.0000
141.257,0.056,-0.265,-0.076,0.000,0.0000,0.0000,0.0000
141.307,0.056,-0.265,-0.076,0.000,0.0000,0.0000,0.0000
141.357,0.056,-0.265,-0.075,0.000,0.0000,0.0000,0.0000
141.407,0.056,-0.265,-0.074,0.000,0.0000,0.0000,0.0000
141.457,0.057,-0.264,-0.074,0.000,0.0000,0.0000,0.0000
141.507,0.057,-0.264,-0.073,0.000,0.0000,0.0000,0.0000
141.557,0.057,-0.264,-0.073,0.000,0.0000,0.0000,0.0000
141.607,0.057,-0.264,-0.072,0.000,0.0000,0.0000,0.0000
141.657,0.058,-0.263,-0.072,0.000,0.0000,0.0000,0.0000
141.707,0.058,-0.263,-0.072,0.000,0.0000,0.0000,0.0000
141.757,0.058,-0.262,-0.070,0.000,0.0000,0.0000,0.0000
141.807,0.058,-0.261,-0.070,0.000,0.0000,0.0000,0.0000
141.857,0.059,-0.261,-0.069,0.000,0.0000,0.0000,0.0000
141.907,0.059,-0.261,-0.069,0.000,0.0000,0.0000,0.0000
141.957,0.059,-0.260,-0.069,0.000,0.0000,0.0000,0.0000
142.007,0.059,-0.259,-0.067,0.000,0.0000,0.0000,0.0000
142.057,0.059,-0.259,-0.067,0.000,0.0000,0.0000,0.0000
142.107,0.059,-0.259,-0.067,0.000,0.0000,0.0000,0.0000
142.157,0.059,-0.258,-0.067,0.000,0.0000,0.0000,0.0000
142.207,0.060,-0.258,-0.066,0.000,0.0000,0.0000,0.0000
142.257,0.060,-0.258,-0.066,0.000,0.0000,0.0000,0.0000
142.307,0.060,-0.257,-0.065,0.000,0.0000,0.0000,0.0000
142.357,0.060,-0.256,-0.065,0.000,0.0000,0.0000,0.0000
142.407,0.060,-0.256,-0.064,0.000,0.0000,0.0000,0.0000
142.457,0.060,-0.255,-0.064,0.000,0.0000,0.0000,0.0000
142.507,0.060,-0.255,-0.064,0.000,0.0000,0.0000,0.0000
142.557,0.061,-0.254,-0.064,0.000,0.0000,0.0000,0.0000
142.607,0.061,-0.254,-0.063,0.000,0.0000,0.0000,0.0000
142.657,0.061,-0.254,-0.063,0.000,0.0000,0.0000,0.0000
142.707,0.061,-0.254,-0.063,0.000,0.0000,0.0000,0.0000
142.757,0.061,-0.254,-0.062,0.000,0.0000,0.0000,0.0000
142.807,0.061,-0.253,-0.061,0.000,0.0000,0.0000,0.0000
142.857,0.061,-0.253,-0.061,0.000,0.0000,0.0000,0.0000
142.907,0.062,-0.253,-0.061,0.000,0.0000,0.0000,0.0000
142.957,0.062,-0.253,-0.061,0.000,0.0000,0.0000,0.0000
143.007,0.062,-0.252,-0.061,0.000,0.0000,0.0000,0.0000
143.057,0.062,-0.252,-0.061,0.000,0.0000,0.0000,0.0000
143.107,0.062,-0.252,-0.061,0.000,0.0000,0.0000,0.0000
143.157,0.062,-0.251,-0.060,0.000,0.0000,0.0000,0.0000
143.207,0.062,-0.251,-0.060,0.000,0.0000,0.0000,0.0000
143.257,0.062,-0.251,-0.060,0.000,0.0000,0.0000,0.0000
143.307,0.062,-0.250,-0.059,0.000,0.0000,0.0000,0.0000
143.357,0.062,-0.250,-0.059,0.000,0.0000,0.0000,0.0000
143.407,0.062,-0.250,-0.050,0.000,0.0000,0.0000,0.0000
143.457,0.062,-0.250,-0.050,0.000,0.0000,0.0000,0.0000
143.507,0.062,-0.250,-0.050,0.000,0.0000,0.0000,0.0000
143.557,0.062,-0.250,-0.049,0.000,0.0000,0.0000,0.0000
143.607,0.062,-0.249,-0.049,0.000,0.0000,0.0000,0.0000
143.657,0.061,-0.249,-0.049,0.000,0.0000,0.0000,0.0000
143.707,0.061,-0.249,-0.049,0.000,0.0000,0.0000,0.0000
143.757,0.061,-0.249,-0.049,0.000,0.0000,0.0000,0.0000
143.807,0.061,-0.249,-0.049,0.000,0.0000,0.0000,0.0000
143.857,0.060,-0.249,-0.049,0.000,0.0000,0.0000,0.0000
143.907,0.060,-0.249,-0.048,0.000,0.0000,0.0000,0.0000
143.957,0.060,-0.250,-0.047,0.000,0.0000,0.0000,0.0000
144.007,0.060,-0.250,-0.047,0.000,0.0000,0.0000,0.0000
144.057,0.060,-0.250,-0.046,0.000,0.0000,0.0000,0.0000
144.107,0.059,-0.251,-0.046,0.000,0.0000,0.0000,0.0000
144.157,0.059,-0.250,-0.046,0.000,0.0000,0.0000,0.0000
144.207,0.059,-0.250,-0.046,0.000,0.0000,0.0000,0.0000
144.257,0.059,-0.251,-0.045,0.000,0.0000,0.0000,0.0000
144.307,0.059,-0.250,-0.045,0.000,0.0000,0.0000,0.0000
144.357,0.059,-0.250,-0.045,0.000,0.0000,0.0000,0.0000
144.407,0.059,-0.250,-0.045,0.000,0.0000,0.0000,0.0000
144.457,0.058,-0.250,-0.044,0.000,0.0000,0.0000,0.0000
144.507,0.058,-0.251,-0.044,0.000,0.0000,0.0000,0.0000
144.557,0.058,-0.251,-0.043,0.000,0.0000,0.0000,0.0000
144.607,0.058,-0.251,-0.043,0.000,0.0000,0.0000,0.0000
144.657,0.058,-0.251,-0.042,0.000,0.0000,0.0000,0.0000
144.707,0.058,-0.251,-0.042,0.000,0.0000,0.0000,0.0000
144.757,0.058,-0.251,-0.041,0.000,0.0000,0.0000,0.0000
144.807,0.058,-0.252,-0.040,0.000,0.0000,0.0000,0.0000
144.857,0.057,-0.252,-0.040,0.000,0.0000,0.0000,0.0000
144.907,0.057,-0.252,-0.040,0.000,0.0000,0.0000,0.0000
144.957,0.057,-0.252,-0.039,0.000,0.0000,0.0000,0.0000
145.007,0.057,-0.252,-0.037,0.000,0.0000,0.0000,0.0000
145.057,0.057,-0.252,-0.036,0.000,0.0000,0.0000,0.0000
145.107,0.057,-0.252,-0.036,0.000,0.0000,0.0000,0.0000
145.157,0.057,-0.251,-0.035,0.000,0.0000,0.0000,0.0000
145.207,0.057,-0.251,-0.034,0.000,0.0000,0.0000,0.0000
145.257,0.057,-0.251,-0.032,0.000,0.0000,0.0000,0.0000
145.307,0.057,-0.251,-0.031,0.000,0.0000,0.0000,0.0000
145.357,0.057,-0.251,-0.031,0.000,0.0000,0.0000,0.0000
145.407,0.057,-0.251,-0.030,0.000,0.0000,0.0000,0.0000
145.457,0.057,-0.251,-0.029,0.000,0.0000,0.0000,0.0000
145.507,0.057,-0.250,-0.026,0.000,0.0000,0.0000,0.0000
145.557,0.057,-0.250,-0.025,0.000,0.0000,0.0000,0.0000
145.607,0.057,-0.250,-0.025,0.000,0.0000,0.0000,0.0000
145.657,0.057,-0.250,-0.025,0.000,0.0000,0.0000,0.0000
145.707,0.057,-0.250,-0.023,0.000,0.0000,0.0000,0.0000
145.757,0.057,-0.250,-0.023,0.000,0.0000,0.0000,0.0000
145.807,0.057,-0.249,-0.021,0.000,0.0000,0.0000,0.0000
145.857,0.057,-0.250,-0.020,0.000,0.0000,0.0000,0.0000
145.907,0.057,-0.249,-0.020,0.000,0.0000,0.0000,0.0000
145.957,0.057,-0.249,-0.019,0.000,0.0000,0.0000,0.0000
146.007,0.057,-0.249,-0.018,0.000,0.0000,0.0000,0.0000
146.057,0.057,-0.249,-0.018,0.000,0.0000,0.0000,0.0000
146.107,0.057,-0.249,-0.016,0.000,0.0000,0.0000,0.0000
146.157,0.057,-0.249,-0.014,0.000,0.0000,0.0000,0.0000
146.207,0.057,-0.249,-0.014,0.000,0.0000,0.0000,0.0000
146.257,0.057,-0.249,-0.013,0.000,0.0000,0.0000,0.0000
146.307,0.057,-0.249,-0.010,0.000,0.0000,0.0000,0.0000
146.357,0.057,-0.249,-0.009,0.000,0.0000,0.0000,0.0000
146.407,0.057,-0.249,-0.009,0.000,0.0000,0.0000,0.0000
146.457,0.057,-0.249,-0.008,0.000,0.0000,0.0000,0.0000
146.507,0.057,-0.249,-0.008,0.000,0.0000,0.0000,0.0000
146.557,0.057,-0.249,-0.006,0.000,0.0000,0.0000,0.0000
146.607,0.057,-0.250,-0.005,0.000,0.0000,0.0000,0.0000
146.657,0.057,-0.250,-0.005,0.000,0.0000,0.0000,0.0000
146.707,0.058,-0.250,-0.004,0.000,0.0000,0.0000,0.0000
146.757,0.058,-0.250,-0.003,0.000,0.0000,0.0000,0.0000
146.807,0.058,-0.250,-0.003,0.000,0.0000,0.0000,0.0000
146.857,0.058,-0.250,-0.001,0.000,0.0000,0.0000,0.0000
146.907,0.058,-0.250,0.000,0.000,0.0000,0.0000,0.0000
146.957,0.058,-0.250,0.001,0.000,0.0000,0.0000,0.0000
147.007,0.058,-0.250,0.010,0.000,0.0000,0.0000,0.0000
147.057,0.058,-0.250,0.012,0.000,0.0000,0.0000,0.0000
147.107,0.058,-0.251,0.013,0.000,0.0000,0.0000,0.0000
147.157,0.058,-0.251,0.014,0.000,0.0000,0.0000,0.0000
147.207,0.058,-0.251,0.015,0.000,0.0000,0.0000,0.0000
147.257,0.058,-0.251,0.016,0.000,0.0000,0.0000,0.0000
147.307,0.058,-0.251,0.016,0.000,0.0000,0.0000,0.0000
147.357,0.058,-0.251,0.018,0.000,0.0000,0.0000,0.0000
147.407,0.058,-0.250,0.019,0.000,0.0000,0.0000,0.0000
147.457,0.058,-0.250,0.020,0.000,0.0000,0.0000,0.0000
147.507,0.058,-0.250,0.020,0.000,0.0000,0.0000,0.0000
147.557,0.058,-0.250,0.020,0.000,0.0000,0.0000,0.0000
147.607,0.058,-0.250,0.021,0.000,0.0000,0.0000,0.0000
147.657,0.058,-0.251,0.022,0.000,0.0000,0.0000,0.0000
147.707,0.058,-0.251,0.022,0.000,0.0000,0.0000,0.0000
147.757,0.058,-0.251,0.023,0.000,0.0000,0.0000,0.0000
147.807,0.058,-0.251,0.023,0.000,0.0000,0.0000,0.0000
147.857,0.058,-0.251,0.024,0.000,0.0000,0.0000,0.0000
147.907,0.058,-0.251,0.024,0.000,0.0000,0.0000,0.0000
147.957,0.058,-0.251,0.025,0.000,0.0000,0.0000,0.0000
148.007,0.058,-0.251,0.026,0.000,0.0000,0.0000,0.0000
148.057,0.058,-0.251,0.027,0.000,0.0000,0.0000,0.0000
148.107,0.058,-0.251,0.028,0.000,0.0000,0.0000,0.0000
148.157,0.058,-0.251,0.029,0.000,0.0000,0.0000,0.0000
148.207,0.058,-0.251,0.029,0.000,0.0000,0.0000,0.0000
148.257,0.058,-0.251,0.029,0.000,0.0000,0.0000,0.0000
148.307,0.058,-0.252,0.030,0.000,0.0000,0.0000,0.0000
148.357,0.058,-0.252,0.030,0.000,0.0000,0.0000,0.0000
148.407,0.058,-0.252,0.031,0.000,0.0000,0.0000,0.0000
148.457,0.058,-0.252,0.032,0.000,0.0000,0.0000,0.0000
148.507,0.059,-0.253,0.033,0.000,0.0000,0.0000,0.0000
148.557,0.059,-0.253,0.033,0.000,0.0000,0.0000,0.0000
148.607,0.059,-0.254,0.034,0.000,0.0000,0.0000,0.0000
148.657,0.059,-0.254,0.034,0.000,0.0000,0.0000,0.0000
148.707,0.059,-0.253,0.035,0.000,0.0000,0.0000,0.0000
148.757,0.059,-0.254,0.037,0.000,0.0000,0.0000,0.0000
148.807,0.059,-0.255,0.037,0.000,0.0000,0.0000,0.0000
148.857,0.059,-0.255,0.037,0.000,0.0000,0.0000,0.0000
148.907,0.059,-0.255,0.038,0.000,0.0000,0.0000,0.0000
148.957,0.059,-0.255,0.039,0.000,0.0000,0.0000,0.0000
149.007,0.059,-0.256,0.040,0.000,0.0000,0.0000,0.0000
149.057,0.059,-0.256,0.042,0.000,0.0000,0.0000,0.0000
149.107,0.059,-0.256,0.042,0.000,0.0000,0.0000,0.0000
149.157,0.059,-0.256,0.044,0.000,0.0000,0.0000,0.0000
149.207,0.059,-0.257,0.045,0.000,0.0000,0.0000,0.0000
149.257,0.059,-0.257,0.048,0.000,0.0000,0.0000,0.0000
149.307,0.059,-0.258,0.049,0.000,0.0000,0.0000,0.0000
149.357,0.059,-0.258,0.049,0.000,0.0000,0.0000,0.0000
149.407,0.059,-0.257,0.050,0.000,0.0000,0.0000,0.0000
149.457,0.059,-0.258,0.052,0.000,0.0000,0.0000,0.0000
149.507,0.059,-0.258,0.053,0.000,0.0000,0.0000,0.0000
149.557,0.060,-0.258,0.055,0.000,0.0000,0.0000,0.0000
149.607,0.060,-0.258,0.055,0.000,0.0000,0.0000,0.0000
149.657,0.060,-0.259,0.057,0.000,0.0000,0.0000,0.0000
149.707,0.060,-0.259,0.057,0.000,0.0000,0.0000,0.0000
149.757,0.060,-0.259,0.057,0.000,0.0000,0.0000,0.0000
149.807,0.060,-0.259,0.059,0.000,0.0000,0.0000,0.0000
149.857,0.060,-0.259,0.061,0.000,0.0000,0.0000,0.0000
149.907,0.060,-0.259,0.063,0.000,0.0000,0.0000,0.0000
149.957,0.060,-0.259,0.064,0.000,0.0000,0.0000,0.0000
150.007,0.060,-0.260,0.065,0.000,0.0000,0.0000,0.0000
150.057,0.060,-0.260,0.068,0.000,0.0000,0.0000,0.0000
150.107,0.060,-0.260,0.068,0.000,0.0000,0.0000,0.0000
150.157,0.060,-0.261,0.069,0.000,0.0000,0.0000,0.0000
150.207,0.060,-0.261,0.070,0.000,0.0000,0.0000,0.0000
150.257,0.060,-0.261,0.071,0.000,0.0000,0.0000,0.0000
150.307,0.061,-0.262,0.073,0.000,0.0000,0.0000,0.0000
150.357,0.061,-0.262,0.073,0.000,0.0000,0.0000,0.0000
150.407,0.061,-0.262,0.075,0.000,0.0000,0.0000,0.0000
150.457,0.061,-0.262,0.076,0.000,0.0000,0.0000,0.0000
150.507,0.061,-0.262,0.078,0.000,0.0000,0.0000,0.0000
150.557,0.061,-0.262,0.079,0.000,0.0000,0.0000,0.0000
150.607,0.061,-0.263,0.080,0.000,0.0000,0.0000,0.0000
150.657,0.061,-0.262,0.080,0.000,0.0000,0.0000,0.0000
150.707,0.061,-0.263,0.083,0.000,0.0000,0.0000,0.0000
150.757,0.061,-0.263,0.083,0.000,0.0000,0.0000,0.0000
150.807,0.062,-0.263,0.084,0.000,0.0000,0.0000,0.0000
150.857,0.062,-0.263,0.088,0.000,0.0000,0.0000,0.0000
150.907,0.062,-0.263,0.089,0.000,0.0000,0.0000,0.0000
150.957,0.062,-0.263,0.090,0.000,0.0000,0.0000,0.0000
151.007,0.062,-0.264,0.090,0.000,0.0000,0.0000,0.0000
151.057,0.062,-0.264,0.093,0.000,0.0000,0.0000,0.0000
151.107,0.062,-0.265,0.095,0.000,0.0000,0.0000,0.0000
151.157,0.062,-0.265,0.094,0.000,0.0000,0.0000,0.0000
151.207,0.062,-0.265,0.094,0.000,0.0000,0.0000,0.0000
151.257,0.062,-0.265,0.095,0.000,0.0000,0.0000,0.0000
151.307,0.062,-0.265,0.095,0.000,0.0000,0.0000,0.0000
151.357,0.062,-0.266,0.097,0.000,0.0000,0.0000,0.0000
151.407,0.062,-0.266,0.098,0.000,0.0000,0.0000,0.0000
151.457,0.062,-0.266,0.099,0.000,0.0000,0.0000,0.0000
151.507,0.062,-0.266,0.099,0.000,0.0000,0.0000,0.0000
151.557,0.062,-0.267,0.100,0.000,0.0000,0.0000,0.0000
151.607,0.062,-0.268,0.103,0.000,0.0000,0.0000,0.0000
151.657,0.062,-0.268,0.104,0.000,0.0000,0.0000,0.0000
151.707,0.062,-0.268,0.104,0.000,0.0000,0.0000,0.0000
151.757,0.062,-0.268,0.105,0.000,0.0000,0.0000,0.0000
151.807,0.062,-0.268,0.105,0.000,0.0000,0.0000,0.0000
151.857,0.062,-0.269,0.106,0.000,0.0000,0.0000,0.0000
151.907,0.062,-0.269,0.108,0.000,0.0000,0.0000,0.0000
151.957,0.062,-0.269,0.108,0.000,0.0000,0.0000,0.0000
152.007,0.062,-0.269,0.110,0.000,0.0000,0.0000,0.0000
152.057,0.062,-0.269,0.110,0.000,0.0000,0.0000,0.0000
152.107,0.062,-0.269,0.110,0.000,0.0000,0.0000,0.0000
152.157,0.062,-0.270,0.112,0.000,0.0000,0.0000,0.0000
152.207,0.062,-0.270,0.113,0.000,0.0000,0.0000,0.0000
152.257,0.062,-0.270,0.113,0.000,0.0000,0.0000,0.0000
